timestamp,token_volume,transaction_count,unique_wallets,new_wallets,sniper_tx_count,wash_tx_count,avg_tx_size
2025-02-24 16:00:00,-340492.917269075,213,115,19,0.0,99,2437.450912671714
2025-02-24 17:00:00,1406258.148741619,157,85,14,0.0,77,13508.518046621792
2025-02-24 18:00:00,9178275.554628499,146,67,6,0.0,86,70010.65471350422
2025-02-24 19:00:00,29488804.026715044,475,107,14,0.0,326,63864.420508250274
2025-02-24 20:00:00,-146934.547096984,288,106,22,0.0,165,1506.6175197325833
2025-02-24 21:00:00,8531424.663208943,259,96,13,0.0,161,44543.84955022784
2025-02-24 22:00:00,-221396.71396974399,492,101,13,0.0,378,1361.3018478653007
2025-02-24 23:00:00,-285904.3840838939,349,117,13,0.0,214,3668.444670445582
2025-02-25 00:00:00,-112078.92005414898,440,108,15,0.0,291,1206.9760368979296
2025-02-25 01:00:00,-16620.84090416399,343,92,12,0.0,245,1443.050215125796
2025-02-25 02:00:00,-179914.597985239,178,89,18,0.0,92,2566.152008737298
2025-02-25 03:00:00,30099353.1973776,296,89,9,0.0,191,103974.4989141161
2025-02-25 04:00:00,-66067.735436616,332,103,16,0.0,224,6150.496870640506
2025-02-25 05:00:00,-651239.066212801,320,95,18,0.0,214,11765.439464383653
2025-02-25 06:00:00,-67661.31604963998,227,90,8,0.0,125,1867.0291920076477
2025-02-25 07:00:00,276738.1027151338,917,119,16,0.0,714,6974.635981389171
2025-02-25 08:00:00,54277949.84269014,1342,154,16,0.0,932,48128.83019782647
2025-02-25 09:00:00,4065552.0660107317,220,109,15,0.0,113,20559.250366595472
2025-02-25 10:00:00,4396544.57435304,330,113,14,0.0,201,18523.416679454152
2025-02-25 11:00:00,1246145.727169809,350,118,18,0.0,205,5986.081940873517
2025-02-25 12:00:00,-225722.37368152602,199,81,10,0.0,106,2431.5900886735276
2025-02-25 13:00:00,4057007.7821184197,175,59,7,0.0,101,39474.59381704893
2025-02-25 14:00:00,59891.890762448995,140,77,13,0.0,69,1860.848457639507
